redemption_id,customer_id,points_redeemed,redemption_category,redeemed_at,dollar_value
40002335,784,2000,shopping,2026-03-01 19:30:55,14.0
40002336,784,2000,shopping,2025-08-19 19:30:55,14.0
40002337,785,10000,shopping,2025-09-14 19:30:55,70.0
40002338,785,2000,shopping,2025-07-23 19:30:55,14.0
40002339,785,2000,shopping,2026-04-15 19:30:55,14.0
40002340,785,5000,shopping,2026-03-05 19:30:55,35.0
40002341,786,2000,shopping,2026-01-15 19:30:55,14.0
40002342,786,2000,shopping,2025-07-16 19:30:55,14.0
40002343,786,2000,shopping,2025-12-21 19:30:55,14.0
40002344,786,5000,shopping,2026-02-11 19:30:55,35.0
40002345,786,10000,shopping,2025-08-20 19:30:55,70.0
40002346,787,2000,shopping,2026-02-11 19:30:55,14.0
40002347,787,2000,shopping,2025-06-17 19:30:55,14.0
40002348,788,5000,shopping,2025-07-29 19:30:55,35.0
40002349,788,5000,shopping,2026-05-15 19:30:55,35.0
40002350,788,2000,shopping,2026-05-18 19:30:55,14.0
40002351,788,2000,shopping,2025-09-08 19:30:55,14.0
40002352,789,5000,shopping,2025-10-07 19:30:55,35.0
40002353,789,5000,shopping,2025-12-10 19:30:55,35.0
40002354,789,2000,shopping,2025-11-27 19:30:55,14.0
40002355,789,10000,shopping,2026-02-20 19:30:55,70.0
40002356,789,10000,shopping,2025-12-24 19:30:55,70.0
40002357,790,5000,shopping,2026-04-26 19:30:55,35.0
40002358,790,10000,shopping,2025-07-11 19:30:55,70.0
40002359,791,10000,shopping,2026-04-18 19:30:55,70.0
40002360,792,5000,shopping,2025-07-26 19:30:55,35.0
40002361,793,10000,shopping,2026-02-16 19:30:55,70.0
40002362,793,2000,shopping,2025-07-22 19:30:55,14.0
40002363,793,5000,shopping,2025-06-25 19:30:55,35.0
40002364,794,2000,shopping,2026-03-17 19:30:55,14.0
40002365,795,5000,shopping,2026-04-10 19:30:55,35.0
40002366,795,2000,shopping,2025-10-07 19:30:55,14.0
40002367,795,5000,shopping,2025-11-04 19:30:55,35.0
40002368,796,2000,shopping,2026-04-28 19:30:55,14.0
40002369,796,5000,shopping,2026-05-25 19:30:55,35.0
40002370,796,2000,shopping,2025-12-27 19:30:55,14.0
40002371,796,5000,shopping,2026-03-01 19:30:55,35.0
40002372,796,2000,shopping,2025-07-23 19:30:55,14.0
40002373,797,5000,shopping,2025-09-24 19:30:55,35.0
40002374,797,10000,shopping,2026-04-09 19:30:55,70.0
40002375,797,2000,shopping,2026-03-04 19:30:55,14.0
40002376,798,10000,shopping,2025-08-05 19:30:55,70.0
40002377,799,5000,shopping,2025-10-01 19:30:55,35.0
40002378,799,5000,shopping,2025-09-18 19:30:55,35.0
40002379,799,5000,shopping,2025-08-21 19:30:55,35.0
40002380,800,5000,shopping,2025-09-09 19:30:55,35.0
40002381,800,5000,shopping,2025-10-14 19:30:55,35.0
40002382,800,5000,shopping,2026-03-21 19:30:55,35.0
40002383,801,5000,shopping,2025-07-13 19:30:55,35.0
40002384,802,10000,shopping,2025-07-25 19:30:55,70.0
40002385,803,2000,shopping,2026-04-11 19:30:55,14.0
40002386,804,2000,shopping,2025-12-28 19:30:55,14.0
40002387,804,10000,shopping,2025-06-12 19:30:55,70.0
40002388,805,10000,shopping,2025-10-28 19:30:55,70.0
40002389,805,5000,shopping,2025-08-18 19:30:55,35.0
40002390,806,5000,shopping,2026-04-19 19:30:55,35.0
40002391,806,10000,shopping,2025-07-01 19:30:55,70.0
40002392,806,25000,shopping,2025-08-07 19:30:55,175.0
40002393,806,2000,shopping,2026-04-09 19:30:55,14.0
40002394,806,5000,shopping,2026-02-24 19:30:55,35.0
40002395,807,2000,shopping,2025-09-24 19:30:55,14.0
40002396,807,2000,shopping,2025-10-27 19:30:55,14.0
40002397,807,2000,shopping,2025-10-23 19:30:55,14.0
40002398,807,5000,shopping,2026-03-01 19:30:55,35.0
40002399,807,5000,shopping,2025-07-14 19:30:55,35.0
40002400,808,2000,shopping,2025-10-31 19:30:55,14.0
40002401,808,5000,shopping,2026-01-25 19:30:55,35.0
40002402,808,5000,shopping,2025-12-14 19:30:55,35.0
40002403,808,25000,shopping,2026-04-03 19:30:55,175.0
40002404,808,5000,shopping,2026-04-04 19:30:55,35.0
40002405,809,10000,shopping,2026-03-18 19:30:55,70.0
40002406,809,2000,shopping,2026-05-29 19:30:55,14.0
40002407,809,2000,shopping,2025-11-11 19:30:55,14.0
40002408,810,2000,shopping,2025-12-31 19:30:55,14.0
40002409,810,2000,shopping,2026-03-30 19:30:55,14.0
40002410,810,5000,shopping,2025-10-06 19:30:55,35.0
40002411,810,5000,shopping,2025-12-27 19:30:55,35.0
40002412,810,5000,shopping,2025-08-03 19:30:55,35.0
40002413,811,2000,shopping,2026-01-13 19:30:55,14.0
40002414,811,2000,shopping,2026-02-08 19:30:55,14.0
40002415,811,25000,shopping,2026-04-09 19:30:55,175.0
40002416,812,2000,shopping,2025-07-14 19:30:55,14.0
40002417,812,25000,shopping,2025-08-11 19:30:55,175.0
40002418,812,2000,shopping,2025-12-30 19:30:55,14.0
40002419,812,2000,shopping,2025-10-01 19:30:55,14.0
40002420,812,5000,shopping,2026-05-29 19:30:55,35.0
40002421,813,10000,shopping,2026-04-24 19:30:55,70.0
40002422,813,2000,shopping,2026-05-12 19:30:55,14.0
40002423,813,5000,shopping,2026-02-18 19:30:55,35.0
40002424,813,5000,shopping,2025-12-29 19:30:55,35.0
40002425,813,10000,shopping,2025-10-03 19:30:55,70.0
40002426,814,2000,shopping,2025-09-19 19:30:55,14.0
40002427,814,2000,shopping,2025-08-17 19:30:55,14.0
40002428,814,2000,shopping,2026-02-08 19:30:55,14.0
40002429,814,5000,shopping,2025-12-12 19:30:55,35.0
40002430,815,5000,shopping,2025-12-17 19:30:55,35.0
40002431,815,5000,shopping,2026-01-18 19:30:55,35.0
40002432,815,2000,shopping,2025-07-20 19:30:55,14.0
40002433,815,2000,shopping,2026-01-08 19:30:55,14.0
40002434,816,10000,shopping,2026-05-23 19:30:55,70.0
40002435,816,2000,shopping,2025-06-11 19:30:55,14.0
40002436,817,2000,shopping,2026-01-06 19:30:55,14.0
40002437,817,2000,shopping,2025-11-07 19:30:55,14.0
40002438,817,2000,shopping,2025-06-20 19:30:55,14.0
40002439,818,5000,shopping,2025-10-27 19:30:55,35.0
40002440,818,2000,shopping,2025-09-23 19:30:55,14.0
40002441,819,5000,shopping,2025-10-31 19:30:55,35.0
40002442,820,5000,shopping,2025-11-18 19:30:55,35.0
40002443,821,2000,shopping,2025-06-12 19:30:55,14.0
40002444,821,10000,shopping,2026-04-08 19:30:55,70.0
40002445,821,2000,shopping,2026-01-04 19:30:55,14.0
40002446,822,2000,shopping,2025-11-22 19:30:55,14.0
40002447,822,5000,shopping,2025-11-21 19:30:55,35.0
40002448,823,2000,shopping,2026-04-11 19:30:55,14.0
40002449,823,5000,shopping,2025-12-09 19:30:55,35.0
40002450,823,2000,shopping,2026-04-18 19:30:55,14.0
40002451,823,5000,shopping,2026-01-04 19:30:55,35.0
40002452,823,2000,shopping,2026-03-31 19:30:55,14.0
40002453,824,2000,shopping,2025-06-22 19:30:55,14.0
40002454,825,5000,shopping,2025-10-31 19:30:55,35.0
40002455,826,5000,shopping,2025-10-30 19:30:55,35.0
40002456,826,2000,shopping,2026-04-03 19:30:55,14.0
40002457,826,10000,shopping,2026-02-11 19:30:55,70.0
40002458,826,5000,shopping,2026-02-13 19:30:55,35.0
40002459,826,10000,shopping,2025-11-11 19:30:55,70.0
40002460,827,2000,shopping,2026-06-01 19:30:55,14.0
40002461,827,10000,shopping,2025-12-27 19:30:55,70.0
40002462,827,2000,shopping,2026-02-06 19:30:55,14.0
40002463,827,2000,shopping,2025-09-09 19:30:55,14.0
40002464,828,5000,shopping,2025-06-17 19:30:55,35.0
40002465,828,5000,shopping,2025-10-26 19:30:55,35.0
40002466,828,5000,shopping,2025-09-28 19:30:55,35.0
40002467,828,2000,shopping,2026-03-26 19:30:55,14.0
40002468,828,2000,shopping,2025-10-29 19:30:55,14.0
40002469,829,2000,shopping,2025-08-14 19:30:55,14.0
40002470,829,5000,shopping,2025-08-14 19:30:55,35.0
40002471,829,5000,shopping,2026-02-08 19:30:55,35.0
40002472,830,5000,shopping,2026-04-30 19:30:55,35.0
40002473,830,2000,shopping,2026-05-25 19:30:55,14.0
40002474,831,10000,shopping,2026-03-19 19:30:55,70.0
40002475,831,2000,shopping,2026-01-03 19:30:55,14.0
40002476,831,10000,shopping,2026-02-12 19:30:55,70.0
40002477,831,2000,shopping,2026-01-01 19:30:55,14.0
40002478,831,5000,shopping,2025-11-04 19:30:55,35.0
40002479,833,10000,shopping,2026-03-20 19:30:55,70.0
40002480,835,2000,shopping,2025-06-15 19:30:55,14.0
40002481,835,2000,shopping,2026-03-23 19:30:55,14.0
40002482,835,2000,shopping,2025-09-27 19:30:55,14.0
40002483,836,2000,shopping,2025-08-25 19:30:55,14.0
40002484,836,2000,shopping,2026-03-10 19:30:55,14.0
40002485,836,2000,shopping,2025-10-29 19:30:55,14.0
40002486,837,10000,shopping,2026-04-21 19:30:55,70.0
40002487,838,2000,shopping,2025-07-23 19:30:55,14.0
40002488,838,2000,shopping,2026-01-30 19:30:55,14.0
40002489,838,5000,shopping,2026-03-19 19:30:55,35.0
40002490,838,10000,shopping,2026-05-07 19:30:55,70.0
40002491,839,10000,shopping,2025-10-13 19:30:55,70.0
40002492,840,2000,shopping,2025-12-04 19:30:55,14.0
40002493,840,10000,shopping,2026-01-05 19:30:55,70.0
40002494,840,10000,shopping,2026-06-01 19:30:55,70.0
40002495,841,2000,shopping,2026-03-07 19:30:55,14.0
40002496,841,2000,shopping,2025-11-15 19:30:55,14.0
40002497,842,5000,shopping,2026-01-28 19:30:55,35.0
40002498,842,5000,shopping,2026-01-22 19:30:55,35.0
40002499,842,2000,shopping,2026-05-19 19:30:55,14.0
40002500,843,5000,shopping,2026-02-11 19:30:55,35.0
40002501,843,2000,shopping,2025-10-22 19:30:55,14.0
40002502,843,10000,shopping,2025-11-04 19:30:55,70.0
40002503,844,2000,shopping,2026-05-15 19:30:55,14.0
40002504,845,5000,shopping,2025-07-15 19:30:55,35.0
40002505,845,5000,shopping,2026-01-03 19:30:55,35.0
40002506,845,2000,shopping,2025-08-11 19:30:55,14.0
40002507,845,10000,shopping,2026-02-20 19:30:55,70.0
40002508,846,2000,shopping,2025-09-17 19:30:55,14.0
40002509,847,2000,shopping,2026-05-19 19:30:55,14.0
40002510,847,10000,shopping,2025-08-15 19:30:55,70.0
40002511,848,2000,shopping,2025-12-18 19:30:55,14.0
40002512,849,5000,shopping,2025-12-29 19:30:55,35.0
40002513,849,2000,shopping,2025-08-12 19:30:55,14.0
40002514,849,2000,shopping,2026-01-20 19:30:55,14.0
40002515,849,5000,shopping,2025-06-09 19:30:55,35.0
40002516,849,5000,shopping,2025-08-22 19:30:55,35.0
40002517,850,5000,shopping,2026-01-02 19:30:55,35.0
40002518,850,2000,shopping,2025-11-11 19:30:55,14.0
40002519,850,2000,shopping,2026-04-06 19:30:55,14.0
40002520,850,10000,shopping,2026-05-11 19:30:55,70.0
40002521,850,2000,shopping,2026-04-02 19:30:55,14.0
40002522,851,2000,shopping,2025-10-09 19:30:55,14.0
40002523,852,5000,shopping,2025-09-06 19:30:55,35.0
40002524,853,2000,shopping,2025-11-05 19:30:55,14.0
40002525,853,5000,shopping,2025-06-28 19:30:55,35.0
40002526,854,5000,shopping,2026-03-15 19:30:55,35.0
40002527,854,2000,shopping,2025-10-11 19:30:55,14.0
40002528,854,10000,shopping,2025-07-15 19:30:55,70.0
40002529,854,25000,shopping,2025-07-25 19:30:55,175.0
40002530,855,10000,shopping,2026-01-19 19:30:55,70.0
40002531,855,2000,shopping,2025-11-06 19:30:55,14.0
40002532,855,5000,shopping,2025-08-18 19:30:55,35.0
40002533,856,5000,shopping,2026-01-02 19:30:55,35.0
40002534,856,2000,shopping,2025-08-13 19:30:55,14.0
40002535,856,10000,shopping,2025-12-08 19:30:55,70.0
40002536,856,10000,shopping,2025-06-09 19:30:55,70.0
40002537,856,5000,shopping,2025-06-14 19:30:55,35.0
40002538,857,2000,shopping,2026-02-14 19:30:55,14.0
40002539,857,10000,shopping,2025-08-12 19:30:55,70.0
40002540,857,10000,shopping,2026-03-09 19:30:55,70.0
40002541,858,2000,shopping,2026-02-02 19:30:55,14.0
40002542,858,2000,shopping,2026-01-03 19:30:55,14.0
40002543,858,25000,shopping,2025-12-22 19:30:55,175.0
40002544,860,2000,shopping,2026-01-13 19:30:55,14.0
40002545,860,2000,shopping,2026-02-15 19:30:55,14.0
40002546,861,5000,shopping,2026-02-27 19:30:55,35.0
40002547,862,2000,shopping,2025-07-30 19:30:55,14.0
40002548,862,5000,shopping,2026-01-22 19:30:55,35.0
40002549,862,5000,shopping,2025-07-17 19:30:55,35.0
40002550,862,2000,shopping,2025-07-10 19:30:55,14.0
40002551,863,2000,shopping,2025-09-27 19:30:55,14.0
40002552,863,5000,shopping,2025-08-02 19:30:55,35.0
40002553,863,2000,shopping,2026-03-05 19:30:55,14.0
40002554,863,25000,shopping,2026-04-11 19:30:55,175.0
40002555,863,2000,shopping,2026-02-13 19:30:55,14.0
40002556,864,10000,shopping,2025-09-14 19:30:55,70.0
40002557,864,10000,shopping,2025-07-10 19:30:55,70.0
40002558,864,10000,shopping,2025-09-16 19:30:55,70.0
40002559,864,5000,shopping,2025-07-22 19:30:55,35.0
40002560,866,5000,shopping,2025-12-30 19:30:55,35.0
40002561,866,5000,shopping,2025-12-02 19:30:55,35.0
40002562,866,2000,shopping,2025-09-09 19:30:55,14.0
40002563,866,5000,shopping,2025-07-08 19:30:55,35.0
40002564,867,5000,shopping,2025-06-29 19:30:55,35.0
40002565,867,2000,shopping,2025-06-24 19:30:55,14.0
40002566,868,5000,shopping,2025-12-09 19:30:55,35.0
40002567,868,5000,shopping,2025-08-11 19:30:55,35.0
40002568,868,5000,shopping,2026-02-20 19:30:55,35.0
40002569,868,5000,shopping,2026-05-01 19:30:55,35.0
40002570,869,5000,shopping,2025-12-04 19:30:55,35.0
40002571,869,2000,shopping,2025-12-06 19:30:55,14.0
40002572,869,5000,shopping,2026-05-17 19:30:55,35.0
40002573,870,2000,shopping,2025-09-11 19:30:55,14.0
40002574,870,2000,shopping,2026-05-25 19:30:55,14.0
40002575,870,2000,shopping,2025-12-26 19:30:55,14.0
40002576,870,5000,shopping,2025-09-14 19:30:55,35.0
40002577,871,2000,shopping,2025-08-27 19:30:55,14.0
40002578,871,2000,shopping,2025-08-11 19:30:55,14.0
40002579,871,25000,shopping,2025-08-17 19:30:55,175.0
40002580,872,5000,shopping,2026-01-24 19:30:55,35.0
40002581,873,5000,shopping,2025-09-22 19:30:55,35.0
40002582,873,2000,shopping,2026-05-24 19:30:55,14.0
40002583,873,2000,shopping,2025-12-01 19:30:55,14.0
40002584,873,25000,shopping,2025-12-12 19:30:55,175.0
40002585,873,5000,shopping,2025-06-08 19:30:55,35.0
40002586,874,5000,shopping,2025-08-27 19:30:55,35.0
40002587,874,10000,shopping,2026-01-05 19:30:55,70.0
40002588,875,10000,shopping,2026-05-02 19:30:55,70.0
40002589,875,5000,shopping,2026-05-15 19:30:55,35.0
40002590,875,2000,shopping,2025-06-08 19:30:55,14.0
40002591,875,5000,shopping,2026-05-04 19:30:55,35.0
40002592,875,10000,shopping,2025-06-09 19:30:55,70.0
40002593,876,10000,shopping,2025-08-05 19:30:55,70.0
40002594,876,2000,shopping,2026-05-07 19:30:55,14.0
40002595,877,2000,shopping,2025-12-30 19:30:55,14.0
40002596,877,2000,shopping,2025-07-01 19:30:55,14.0
40002597,877,5000,shopping,2025-08-21 19:30:55,35.0
40002598,877,10000,shopping,2026-01-02 19:30:55,70.0
40002599,877,10000,shopping,2025-11-03 19:30:55,70.0
40002600,878,2000,shopping,2025-10-27 19:30:55,14.0
40002601,878,10000,shopping,2025-11-25 19:30:55,70.0
40002602,878,2000,shopping,2025-09-11 19:30:55,14.0
40002603,878,2000,shopping,2026-01-23 19:30:55,14.0
40002604,878,10000,shopping,2025-11-24 19:30:55,70.0
40002605,879,10000,shopping,2026-02-28 19:30:55,70.0
40002606,879,2000,shopping,2025-06-07 19:30:55,14.0
40002607,879,2000,shopping,2025-10-14 19:30:55,14.0
40002608,879,10000,shopping,2025-11-06 19:30:55,70.0
40002609,880,2000,shopping,2025-10-01 19:30:55,14.0
40002610,881,2000,shopping,2025-06-09 19:30:55,14.0
40002611,882,2000,shopping,2025-10-13 19:30:55,14.0
40002612,882,10000,shopping,2025-12-03 19:30:55,70.0
40002613,882,10000,shopping,2025-08-25 19:30:55,70.0
40002614,882,2000,shopping,2025-08-02 19:30:55,14.0
40002615,883,2000,shopping,2025-11-25 19:30:55,14.0
40002616,883,2000,shopping,2026-04-20 19:30:55,14.0
40002617,883,2000,shopping,2025-12-06 19:30:55,14.0
40002618,883,25000,shopping,2026-04-25 19:30:55,175.0
40002619,883,2000,shopping,2025-11-16 19:30:55,14.0
40002620,884,5000,shopping,2026-02-14 19:30:55,35.0
40002621,885,5000,shopping,2025-11-16 19:30:55,35.0
40002622,885,10000,shopping,2025-07-04 19:30:55,70.0
40002623,886,2000,shopping,2026-04-20 19:30:55,14.0
40002624,886,5000,shopping,2025-08-31 19:30:55,35.0
40002625,886,5000,shopping,2026-05-09 19:30:55,35.0
40002626,886,10000,shopping,2025-10-21 19:30:55,70.0
40002627,886,10000,shopping,2025-12-11 19:30:55,70.0
40002628,887,10000,shopping,2025-09-26 19:30:55,70.0
40002629,887,5000,shopping,2025-07-25 19:30:55,35.0
40002630,887,2000,shopping,2026-06-01 19:30:55,14.0
40002631,887,2000,shopping,2026-04-20 19:30:55,14.0
40002632,888,2000,shopping,2026-02-06 19:30:55,14.0
40002633,888,5000,shopping,2026-01-20 19:30:55,35.0
40002634,888,2000,shopping,2026-02-17 19:30:55,14.0
40002635,889,5000,shopping,2025-08-29 19:30:55,35.0
40002636,889,2000,shopping,2026-06-01 19:30:55,14.0
40002637,890,10000,shopping,2025-10-22 19:30:55,70.0
40002638,891,5000,shopping,2026-03-29 19:30:55,35.0
40002639,891,5000,shopping,2026-02-14 19:30:55,35.0
40002640,891,5000,shopping,2025-06-26 19:30:55,35.0
40002641,891,2000,shopping,2026-04-02 19:30:55,14.0
40002642,892,2000,shopping,2025-12-09 19:30:55,14.0
40002643,892,5000,shopping,2025-12-20 19:30:55,35.0
40002644,892,5000,shopping,2026-01-05 19:30:55,35.0
40002645,893,5000,shopping,2025-11-01 19:30:55,35.0
40002646,893,2000,shopping,2025-11-01 19:30:55,14.0
40002647,893,2000,shopping,2025-07-07 19:30:55,14.0
40002648,894,2000,shopping,2026-04-13 19:30:55,14.0
40002649,894,2000,shopping,2026-02-03 19:30:55,14.0
40002650,894,10000,shopping,2025-11-23 19:30:55,70.0
40002651,895,2000,shopping,2025-08-21 19:30:55,14.0
40002652,895,2000,shopping,2026-02-04 19:30:55,14.0
40002653,895,2000,shopping,2025-10-08 19:30:55,14.0
40002654,895,5000,shopping,2026-01-16 19:30:55,35.0
40002655,895,5000,shopping,2025-12-16 19:30:55,35.0
40002656,896,25000,shopping,2025-08-04 19:30:55,175.0
40002657,896,2000,shopping,2025-11-13 19:30:55,14.0
40002658,896,5000,shopping,2025-11-13 19:30:55,35.0
40002659,897,2000,shopping,2026-01-07 19:30:55,14.0
40002660,897,2000,shopping,2025-08-12 19:30:55,14.0
40002661,897,5000,shopping,2026-04-14 19:30:55,35.0
40002662,898,10000,shopping,2025-06-19 19:30:55,70.0
40002663,899,5000,shopping,2025-08-25 19:30:55,35.0
40002664,899,2000,shopping,2026-01-31 19:30:55,14.0
40002665,899,5000,shopping,2025-09-22 19:30:55,35.0
40002666,900,2000,shopping,2025-12-21 19:30:55,14.0
40002667,900,10000,shopping,2026-05-05 19:30:55,70.0
40002668,900,5000,shopping,2026-05-07 19:30:55,35.0
40002669,900,5000,shopping,2026-02-27 19:30:55,35.0
40002670,900,2000,shopping,2026-01-12 19:30:55,14.0
40002671,901,5000,shopping,2025-12-24 19:30:55,35.0
40002672,901,10000,shopping,2026-02-12 19:30:55,70.0
40002673,901,2000,shopping,2026-01-19 19:30:55,14.0
40002674,902,5000,shopping,2025-09-29 19:30:55,35.0
40002675,902,2000,shopping,2025-10-02 19:30:55,14.0
40002676,903,2000,shopping,2025-11-12 19:30:55,14.0
40002677,904,2000,shopping,2026-03-05 19:30:55,14.0
40002678,904,2000,shopping,2025-10-30 19:30:55,14.0
40002679,904,5000,shopping,2025-09-25 19:30:55,35.0
40002680,904,5000,shopping,2025-11-14 19:30:55,35.0
40002681,905,25000,shopping,2025-09-24 19:30:55,175.0
40002682,906,10000,shopping,2025-06-23 19:30:55,70.0
40002683,906,2000,shopping,2025-12-14 19:30:55,14.0
40002684,906,2000,shopping,2025-11-30 19:30:55,14.0
40002685,906,10000,shopping,2025-10-22 19:30:55,70.0
40002686,906,10000,shopping,2025-07-31 19:30:55,70.0
40002687,907,2000,shopping,2025-09-29 19:30:55,14.0
40002688,907,2000,shopping,2025-08-07 19:30:55,14.0
40002689,907,10000,shopping,2025-07-03 19:30:55,70.0
40002690,907,5000,shopping,2026-05-27 19:30:55,35.0
40002691,907,2000,shopping,2026-03-02 19:30:55,14.0
40002692,908,2000,shopping,2026-02-18 19:30:55,14.0
40002693,908,10000,shopping,2026-03-31 19:30:55,70.0
40002694,908,5000,shopping,2026-04-22 19:30:55,35.0
40002695,908,2000,shopping,2026-01-26 19:30:55,14.0
40002696,909,10000,shopping,2026-03-17 19:30:55,70.0
40002697,909,2000,shopping,2025-12-12 19:30:55,14.0
40002698,909,5000,shopping,2025-06-11 19:30:55,35.0
40002699,909,5000,shopping,2026-05-19 19:30:55,35.0
40002700,910,2000,shopping,2026-03-10 19:30:55,14.0
40002701,910,2000,shopping,2026-06-02 19:30:55,14.0
40002702,910,2000,shopping,2025-10-29 19:30:55,14.0
40002703,911,2000,shopping,2025-08-15 19:30:55,14.0
40002704,911,25000,shopping,2025-09-28 19:30:55,175.0
40002705,911,10000,shopping,2026-05-20 19:30:55,70.0
40002706,912,5000,shopping,2025-06-24 19:30:55,35.0
40002707,912,10000,shopping,2026-02-21 19:30:55,70.0
40002708,913,10000,shopping,2025-07-28 19:30:55,70.0
40002709,913,2000,shopping,2025-10-30 19:30:55,14.0
40002710,913,2000,shopping,2026-01-27 19:30:55,14.0
40002711,914,2000,shopping,2026-05-23 19:30:55,14.0
40002712,914,2000,shopping,2025-08-05 19:30:55,14.0
40002713,914,2000,shopping,2026-05-02 19:30:55,14.0
40002714,914,2000,shopping,2026-04-07 19:30:55,14.0
40002715,914,2000,shopping,2025-06-26 19:30:55,14.0
40002716,915,2000,shopping,2025-12-23 19:30:55,14.0
40002717,915,2000,shopping,2025-10-29 19:30:55,14.0
40002718,915,2000,shopping,2025-12-10 19:30:55,14.0
40002719,915,25000,shopping,2026-05-25 19:30:55,175.0
40002720,915,2000,shopping,2026-01-30 19:30:55,14.0
40002721,916,10000,shopping,2025-11-11 19:30:55,70.0
40002722,916,2000,shopping,2025-10-19 19:30:55,14.0
40002723,916,5000,shopping,2026-03-17 19:30:55,35.0
40002724,916,5000,shopping,2025-07-12 19:30:55,35.0
40002725,917,2000,shopping,2026-02-25 19:30:55,14.0
40002726,917,2000,shopping,2026-04-20 19:30:55,14.0
40002727,917,2000,shopping,2025-06-09 19:30:55,14.0
40002728,918,5000,shopping,2026-03-03 19:30:55,35.0
40002729,918,5000,shopping,2026-02-11 19:30:55,35.0
40002730,918,5000,shopping,2025-07-03 19:30:55,35.0
40002731,919,2000,shopping,2026-05-01 19:30:55,14.0
40002732,919,5000,shopping,2025-06-25 19:30:55,35.0
40002733,919,5000,shopping,2025-06-11 19:30:55,35.0
40002734,920,10000,shopping,2026-01-27 19:30:55,70.0
40002735,920,2000,shopping,2026-05-04 19:30:55,14.0
40002736,920,2000,shopping,2026-03-30 19:30:55,14.0
40002737,920,2000,shopping,2026-04-30 19:30:55,14.0
40002738,921,2000,shopping,2025-07-01 19:30:55,14.0
40002739,921,5000,shopping,2025-11-07 19:30:55,35.0
40002740,922,2000,shopping,2025-07-01 19:30:55,14.0
40002741,922,10000,shopping,2025-08-30 19:30:55,70.0
40002742,923,25000,shopping,2025-12-29 19:30:55,175.0
40002743,924,2000,shopping,2025-10-09 19:30:55,14.0
40002744,924,10000,shopping,2025-09-28 19:30:55,70.0
40002745,924,2000,shopping,2025-11-08 19:30:55,14.0
40002746,924,5000,shopping,2026-01-11 19:30:55,35.0
40002747,925,2000,shopping,2026-02-17 19:30:55,14.0
40002748,925,5000,shopping,2026-01-14 19:30:55,35.0
40002749,926,10000,shopping,2025-08-21 19:30:55,70.0
40002750,926,2000,shopping,2025-07-28 19:30:55,14.0
40002751,927,2000,shopping,2025-09-22 19:30:55,14.0
40002752,927,2000,shopping,2026-04-25 19:30:55,14.0
40002753,927,10000,shopping,2026-01-26 19:30:55,70.0
40002754,927,2000,shopping,2025-08-06 19:30:55,14.0
40002755,927,5000,shopping,2026-02-17 19:30:55,35.0
40002756,928,25000,shopping,2025-11-23 19:30:55,175.0
40002757,928,2000,shopping,2025-12-10 19:30:55,14.0
40002758,929,2000,shopping,2026-05-22 19:30:55,14.0
40002759,930,25000,shopping,2026-03-24 19:30:55,175.0
40002760,930,10000,shopping,2026-03-26 19:30:55,70.0
40002761,930,2000,shopping,2025-09-14 19:30:55,14.0
40002762,930,2000,shopping,2026-01-04 19:30:55,14.0
40002763,930,5000,shopping,2025-10-04 19:30:55,35.0
40002764,931,5000,shopping,2026-05-28 19:30:55,35.0
40002765,931,10000,shopping,2025-09-10 19:30:55,70.0
40002766,931,2000,shopping,2025-11-09 19:30:55,14.0
40002767,931,5000,shopping,2025-09-10 19:30:55,35.0
40002768,932,2000,shopping,2025-09-07 19:30:55,14.0
40002769,932,2000,shopping,2025-09-14 19:30:55,14.0
40002770,932,10000,shopping,2025-10-23 19:30:55,70.0
40002771,932,5000,shopping,2025-07-05 19:30:55,35.0
40002772,933,10000,shopping,2026-01-17 19:30:55,70.0
40002773,933,2000,shopping,2026-03-17 19:30:55,14.0
40002774,933,2000,shopping,2026-02-07 19:30:55,14.0
40002775,933,10000,shopping,2026-05-24 19:30:55,70.0
40002776,933,2000,shopping,2025-08-27 19:30:55,14.0
40002777,934,10000,shopping,2025-10-22 19:30:55,70.0
40002778,934,2000,shopping,2026-02-16 19:30:55,14.0
40002779,935,2000,shopping,2025-11-25 19:30:55,14.0
40002780,935,2000,shopping,2025-12-26 19:30:55,14.0
40002781,936,2000,shopping,2025-10-12 19:30:55,14.0
40002782,936,10000,shopping,2025-06-20 19:30:55,70.0
40002783,936,2000,shopping,2025-06-30 19:30:55,14.0
40002784,936,5000,shopping,2026-03-22 19:30:55,35.0
40002785,937,2000,shopping,2026-04-04 19:30:55,14.0
40002786,938,2000,shopping,2026-02-21 19:30:55,14.0
40002787,938,5000,shopping,2025-10-17 19:30:55,35.0
40002788,938,5000,shopping,2025-12-25 19:30:55,35.0
40002789,938,10000,shopping,2025-06-07 19:30:55,70.0
40002790,939,2000,shopping,2025-09-15 19:30:55,14.0
40002791,939,2000,shopping,2025-07-11 19:30:55,14.0
40002792,939,10000,shopping,2025-11-14 19:30:55,70.0
40002793,940,2000,shopping,2026-04-25 19:30:55,14.0
40002794,940,25000,shopping,2026-04-26 19:30:55,175.0
40002795,940,2000,shopping,2025-10-15 19:30:55,14.0
40002796,940,2000,shopping,2025-12-12 19:30:55,14.0
40002797,940,5000,shopping,2025-12-09 19:30:55,35.0
40002798,941,10000,shopping,2025-08-26 19:30:55,70.0
40002799,941,2000,shopping,2025-07-20 19:30:55,14.0
